ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,number_of_matches
349.941442430534,24.9367305413165,19.99941,19.03924,18.68116,18.54086,18.51637,1237678542235894300,7419939426325733e3,STAR,F3/F5V (30743),boss,6590,56273,942,122.741287816313,8.11319381732581,19.08498,17.96575,17.85031,17.87262,17.8866,1237671123755139300,2893582895140595700,STAR,A0,sdss,2570,54081,73,0.9799976668059512,91082
132.52253376212,10.7926335073629,18.5853,17.0416,16.49142,16.21243,16.09041,1237671261198286800,2898107660417132500,STAR,F9,sdss,2574,54084,150,125.152213271797,48.0070116050808,20.35136,19.24079,18.90534,18.80204,18.7507,1237651191892476200,3573715786608517e3,STAR,F5,segue2,3174,54821,398,0.8901036619474177,87453
171.003106684893,-0.885303934612716,20.26066,19.34695,18.94369,18.69396,18.77064,1237648720153084200,3640111446693617700,STAR,F2,segue2,3233,54891,280,238.457898701739,27.8971598564598,20.32119,19.36962,19.07446,18.9313,18.8674,1237662340012114200,2785598766768482300,STAR,F5,segue1,2474,54564,445,0.979846644384475,62846
311.481253160229,3.19076127282979,18.07208,16.64644,16.10466,15.90137,15.79744,1237666210338505e3,3169500395915471e3,STAR,F9,segue1,2815,54414,335,231.565929327391,9.51045854435977,17.46477,16.55944,16.26307,16.1442,16.12106,1237662635834933500,1937839280885885e3,STAR,F5,sdss,1721,53857,602,0.9408756339529404,87718
255.587288505006,21.1821845952178,18.13162,16.9167,16.45178,16.25178,16.17056,1237662337873478e3,3704225070059725e3,STAR,G2,segue2,3290,54941,52,156.109912827647,8.67046923753189,18.26702,17.24601,16.86412,16.76548,16.70735,1237660583909064700,3213381081453586400,STAR,F5,segue1,2854,54480,228,0.9766232048195984,73851
147.35433300522,55.3884004763017,19.42174,17.08047,16.10026,15.67741,15.43295,1237654380906938400,3568093159021977600,STAR,K5,segue2,3169,54821,423,253.023374869012,22.5764874397311,19.91117,18.30109,17.60751,17.31258,17.156,1237661464921113e3,3857489020116377600,STAR,K1,segue2,3426,54977,567,0.6006293277393606,11539
194.744103830147,-0.672130073611367,17.42283,16.29801,15.85791,15.67064,15.58344,1237648703508316200,329929382971861e3,STAR,F2,sdss,293,51689,148,235.612961140504,59.0632599029823,20.09603,19.24475,18.88226,18.7553,18.73774,1237671766926819600,7639362368401547e3,STAR,F6III (61064),boss,6785,56487,478,0.958535755275343,75456
41.4935887071616,0.123237250168415,20.097,18.8992,18.25134,18.02626,17.91736,1237663784215576600,460599471038818300,STAR,F9,sdss,409,51871,387,40.3103779600406,-0.591738646095158,19.75536,18.40056,17.85228,17.65269,17.57726,1237657070091043e3,1700138871221676e3,STAR,F9,sdss,1510,52992,109,0.997862997231563,37113
317.882782191552,9.99508667848978,19.89832,18.86094,18.43993,18.29494,18.18816,1237653007583806500,2129149071053580300,STAR,F5,segue1,1891,53238,263,37.2619583382579,-6.58012081855486,20.03693,19.03867,18.68631,18.56505,18.51779,1237679438815494400,494053849430279e4,STAR,F3/F5V (30743),boss,4388,55536,326,0.979371615840254,79161
216.88708712527,12.755537058188,19.01295,18.07121,17.81996,17.74789,17.74744,1237662636902252500,1923079980611299300,STAR,A0,sdss,1708,53503,156,143.994633659114,19.4640406177684,19.29422,18.22262,18.22097,18.24515,18.32611,1237667538004803800,2658312415334131700,STAR,A0,sdss,2361,53762,228,0.996483656970276,41630
70.3875952905464,26.4462046815684,19.27225,17.46328,16.58586,16.15743,15.91261,1237660761610453200,1415352439560759300,STAR,G0,sdss,1257,52944,350,342.950224918021,-0.489385187516283,19.29726,17.51731,16.74215,16.40515,16.23151,1237666407361216800,3538748017488273400,STAR,F9,segue2,3143,54772,162,0.07172401972889121,6646
338.511063722919,-0.29040137256487,18.20891,16.92064,16.99266,17.03615,17.02213,1237663478724166e3,424550887407511550,STAR,A0,sdss,377,52145,315,186.439068309019,36.7825416565089,18.17243,16.87196,17.01054,17.12651,17.18473,1237664672175882200,2255318583519242200,STAR,A0,sdss,2003,53442,513,0.9971024526133242,14762
148.313839111951,44.7692878080425,18.54287,16.93513,16.24806,15.98608,15.85773,1237657875405865e3,3595073250373247e3,STAR,K1,segue2,3193,54830,272,172.387661347284,19.0974238877916,18.63775,17.4967,17.05067,16.90546,16.8601,1.2376679148782879e+018,2812527724051065e3,STAR,G2,sdss,2498,54169,108,0.752067872143534,60472
227.160132168383,32.440916727033,20.68418,19.3005,18.74009,18.51155,18.39725,1237662225693213e3,3304668586991184e3,STAR,F9,segue1,2935,54652,554,224.612515144637,-1.45396789480347,18.07491,16.78127,16.32445,16.14721,16.07004,1237655693015056400,3731262336351183e3,STAR,F9,segue2,3314,54970,109,0.9122830354145988,52702
51.9800658289165,0.0449813994119907,18.77291,17.57137,17.0673,16.8333,16.73665,1237663238739787800,2307077542097479700,STAR,F5,segue1,2049,53350,395,338.911158355521,-1.03114083992308,17.70349,16.44667,15.9653,15.78669,15.68636,1237656906345873400,1239687309662644200,STAR,F9,sdss,1101,52621,260,0.9316947096298144,50719
111.449821556479,39.6183256557701,19.51437,17.2753,16.35988,16.01647,15.82479,1237673704503050800,4115184038632726500,STAR,K3V (32147),boss,3655,55240,72,310.21524914416,0.172036792761195,19.52209,18.04351,17.39432,17.11589,16.94948,1237656568647910700,2148337473120397300,STAR,F9,segue1,1908,53239,438,0.5902481978359165,14227
49.8129506429566,40.5091135892495,18.33545,16.85962,16.22267,15.9696,15.83323,1237661082662600700,2698788187148413e3,STAR,F9,segue1,2397,53763,22,115.726336070952,42.6284741357591,18.73294,17.16633,16.53515,16.3038,16.17333,1237651497366716400,3631041574638559e3,STAR,F9,segue2,3225,54853,52,0.9846938616840512,22569
332.83018624699,69.8152819831567,19.8649,18.32888,17.67599,17.36957,17.14354,1237663229614032400,2865542322190313500,STAR,F5,segue1,2545,53915,462,265.071713965893,25.7719850361686,18.04984,16.53986,15.99683,15.80058,15.70773,1237666210316681200,2457935488351234e3,STAR,F9,segue1,2183,53536,349,0.9558749288914647,38625
311.143231465493,-7.12364379408498,18.28786,17.36418,17.01801,16.8703,16.82048,1237652933493588200,2157299592901716e3,STAR,F5,segue1,1916,53269,274,170.911015183979,53.9773885646829,18.86825,18.04923,17.72211,17.58767,17.57315,1237657590319808500,7541472850697232e3,STAR,F3/F5V (30743),boss,6698,56637,710,0.985823159311614,75079
129.180073390483,13.8337571457858,19.01129,17.57827,17.01047,16.77524,16.65155,1237667536924377300,3597411361883267e3,STAR,F9,segue2,3195,54832,586,125.798941073467,38.5154736913235,17.24755,15.82228,15.31798,15.18251,15.12098,1237657594613989600,3006323244610382e3,STAR,F9,segue1,2670,54115,620,0.99441217276674565,51247
144.02523147662,7.6195769519731,19.36322,18.2907,17.90026,17.78714,17.72958,1237658492800598300,3547846751622897700,STAR,F5,segue2,3151,54804,495,131.700657393607,5.28329921184126,17.57078,16.37781,16.05018,15.95888,15.94306,1237658491721417e3,2625677542324988e3,STAR,F5,segue1,2332,54149,287,0.984501048014282,91406
341.354253447463,-1.11527220975927,19.65489,18.19856,17.6061,17.39324,17.32384,1237660024495604e3,2139232417716660200,STAR,F9,segue1,1900,53262,82,114.964536828079,18.4809236022962,18.24874,17.16805,16.7913,16.67107,16.62398,1237661088025542700,3282106605788752e3,STAR,F2,segue1,2915,54497,394,0.9582515329160988,74041
18.6819172521908,27.1089365422433,18.71037,17.24177,16.6944,16.50717,16.41531,1237666215686111200,2296949116430739500,STAR,F9,segue1,2040,53384,412,194.684407496915,3.44943600445732,19.58145,18.65106,18.35808,18.24862,18.18597,1237651755090509800,5357156096900309e3,STAR,F3/F5V (30743),boss,4758,55682,452,0.943885099576884,95293
64.8068837418527,7.05776154824803,18.82006,16.9278,16.17258,15.89295,15.74133,123767347417455e4,3158288950154520600,STAR,K1,segue1,2805,54380,508,168.397201176443,64.9400649546702,18.64463,16.92865,16.31403,16.07302,15.95018,1237654400763691e3,671181519775098900,STAR,K1,sdss,596,52370,528,0.9111193588095624,22342
241.037618314724,29.4284322601303,18.16889,17.24372,16.95221,16.83382,16.79812,1237662620262072300,5639759722716307e3,STAR,F0IV (81937),boss,5009,55707,462,182.889997196028,-0.194839760905317,19.83612,18.72436,18.72597,18.72062,18.82695,1237648721232e6,3722269429942296600,STAR,A0,segue2,3306,54922,161,0.9917126248946218,36183
7.59243090005265,25.3429575240055,19.56718,17.23314,16.25886,15.92951,15.753,1237680070707315e3,3529812836211597300,STAR,K5,segue2,3135,54770,424,147.758774235974,45.6576399835702,20.56942,18.08024,17.18843,16.92195,16.7516,1237657628981395500,5285132587169194e3,STAR,K3V (32147),boss,4694,55649,576,0.8700132620266163,8088
52.8137942549948,0.952261612996814,17.62128,16.30024,15.70365,15.44371,15.3272,1237660241925505e3,1708082841759279e3,STAR,F9,sdss,1517,52934,337,301.5467576511,60.2624905903669,17.15983,15.85927,15.34173,15.14723,15.06346,1237671939813409300,2875653711835719700,STAR,F9,segue1,2554,54263,383,0.9260605627669756,42262
2.47072580686637,34.3707325597671,17.06819,16.15527,15.82762,15.69409,15.65175,1237659889729536e3,8023376976243827e3,STAR,F3/F5V (30743),boss,7126,56568,779,13.293254869285,5.81296425231909,19.48431,18.53607,18.25468,18.14883,18.1308,1237678432721043500,4977745973188993e3,STAR,sd:F0 (G_84-29),boss,4421,55858,518,0.9880947406160324,98333
291.010209201119,61.9831728856836,19.10839,17.5055,16.95711,16.76304,16.69959,1237671969326760700,287449208397499e4,STAR,F9,segue1,2553,54631,253,210.26302112398,41.7774964949411,19.46998,18.38102,17.93788,17.74782,17.67222,1237661872411705300,3805713567320219600,STAR,F5,segue2,3380,54977,625,0.9632337423973496,46649
159.808253836527,19.700910757829,20.3933,19.1871,18.84106,18.66292,18.63832,1237667781750686e3,2675143464588437500,STAR,F5,sdss,2376,53770,19,177.692254539882,9.93102856492797,18.57291,17.63404,17.41171,17.30686,17.30506,1237658492815212500,1381553723460839400,STAR,A0,sdss,1227,52733,271,0.9778969110143358,87624
250.780818529001,31.0141728898951,18.91534,17.50391,16.9375,16.71665,16.55784,1237659161206521900,3918195806234059e3,STAR,F9,segue2,3480,54999,233,217.181058549434,30.6905497051803,19.63554,18.68251,18.39018,18.26119,18.21619,1237665128555872500,436076655838702e4,STAR,F3/F5V (30743),boss,3873,55277,568,0.9358655466428164,77070
329.609079129304,46.0874080803598,19.20454,16.89049,15.8894,15.48466,15.20199,1237671940359786800,2877915677719554e3,STAR,K1,segue1,2556,54000,420,132.830526760451,3.60279076738214,18.50069,16.28382,15.38779,15.09819,14.97473,1237654602092773400,3251703735428081700,STAR,K3,segue1,2888,54529,381,0.42719403172158793,7909
162.678802452683,45.4308553411524,19.11271,18.0811,17.62256,17.43801,17.40948,1237661357537624e3,1614676307319220200,STAR,F9,sdss,1434,53053,494,182.402710162109,47.8763542142136,19.56645,18.51657,18.10599,17.94318,17.88759,1237661434844479500,3750546945786093600,STAR,F5,segue2,3331,54977,634,0.9570936062366944,59582
255.167231333708,20.9388162348217,18.30776,17.06304,16.66479,16.50958,16.43254,1237662337336541400,3704236889809723400,STAR,G0,segue2,3290,54941,95,244.842606648553,5.70756209000859,16.84642,15.80289,15.6571,15.62856,15.64941,1237662198291169500,3713226496593207300,STAR,A0,segue2,3298,54924,31,0.9694286327288584,96474
60.6880501965167,-6.37055828620668,19.77853,17.94997,17.18647,16.72574,16.75016,1237652899700670700,8166154059172e6,STAR,K0V (10780),boss,7253,56598,7,17.9827951455397,6.37083658278872,19.15699,17.84875,17.27488,17.01409,16.88502,1237669701051744300,3501627954759311400,STAR,F9,segue2,3110,54747,288,0.9092772286453824,17197
216.385693454529,12.4011452670327,19.07551,18.00705,17.64378,17.50117,17.4853,1237662636365185e3,1923100321576413200,STAR,F5,sdss,1708,53503,230,155.747076588976,53.0806023002488,19.19978,18.27323,18.02386,17.90558,17.91349,1237657220410769700,3575939274182336500,STAR,F5,segue2,3176,54832,295,0.98439808832881,79355
140.75896514486,7.69127001940294,20.40067,19.08394,18.48639,18.20436,18.10487,1237658493336093e3,2704529568919742500,STAR,G2,segue1,2402,54176,429,126.681450809157,46.1497213053686,19.66437,18.60813,18.27067,18.11179,18.02748,1237653588484686e3,3573618479829459e3,STAR,F5,segue2,3174,54821,44,0.9656828862161544,56847
179.129553839889,12.4819380847863,19.06894,16.65736,15.66888,15.37739,15.17273,1237661812809204e3,3698633503794110500,STAR,K5,segue2,3285,54948,190,240.205432318283,34.2371774124,18.79909,18.23276,17.54129,17.45196,17.45613,1237662474229449e3,1596655313233143800,STAR,F5,sdss,1418,53142,470,0.1587281419189488,16599
79.3062624989407,16.529404984565,20.38471,18.74202,17.98642,17.66662,17.47115,1237673473645086200,3008457396176578600,STAR,F9,segue1,2672,54085,192,336.648177228389,0.136926451472534,19.96915,18.63047,18.07202,17.85159,17.74256,1237663479260250400,1288190626206083e3,STAR,F9,sdss,1144,53238,586,0.942363978042689,30373
333.470416254587,-0.695886941197188,19.3481,18.11168,17.59717,17.37083,17.2712,1237656567584391400,3542096855045349400,STAR,G2,segue2,3146,54773,57,19.4467588559466,-10.0105345647324,19.89762,18.93612,18.47168,18.25809,18.17825,1237652900219650300,3224609843734145e3,STAR,F2,segue1,2864,54467,118,0.9678679354861132,33887
207.567881767786,-1.26021898089139,18.91041,17.87711,17.48166,17.33722,17.32647,1237671958594257e3,1029163270214281200,STAR,F5,sdss,914,52721,330,193.335803277564,11.0894856289646,16.71119,15.76115,15.44767,15.34001,15.31166,1237662239080644600,3336187186256046e3,STAR,F5,segue1,2963,54589,530,0.995799870750167,93023
242.644260669955,53.5218974446704,20.14437,18.45806,17.86137,17.64896,17.52196,1237651539799179500,2462490227583772700,STAR,K1,segue1,2187,54270,535,80.244186443205,17.1792713826807,19.80648,18.50276,17.98616,17.77658,17.6627,1237673473645609200,3008565698071914500,STAR,F5,segue1,2672,54085,586,0.8625416459556196,36657
122.407140284086,56.869998684047,20.11793,18.9528,18.58308,18.43315,18.3907,1237663789031227600,819673120452481e4,STAR,F3/F5V (30743),boss,7280,56709,654,115.860182591966,37.3207292682397,20.05738,18.97326,18.76216,18.7359,18.64991,1237651250941067800,487582036173809660,STAR,A0,sdss,433,51873,245,0.985117889184206,109387
215.679656526374,27.6505581800776,19.11065,16.85003,15.96462,15.65101,15.49302,1237665178448035800,3832626313265520600,STAR,K3,segue2,3404,54967,229,250.066704349896,39.6992009100461,19.82229,18.23608,17.56736,17.30896,17.1728,1237655374647722500,3858557745452130300,STAR,K1,segue2,3427,54979,359,0.5138664263110353,17305
235.900573803724,15.6519218144782,19.62312,18.38059,17.7078,17.43384,17.32322,1237667783929692400,2835100149255006e3,STAR,F9,sdss,2518,54243,306,20.9719929498187,41.0481637648373,18.20057,16.4375,15.80429,15.60059,15.50377,1.2376662156922719e+018,2630217143626524700,STAR,K1,segue1,2336,53712,418,0.85175259164808,23834
194.819189292973,9.27322896117156,19.9352,17.81499,16.88231,16.52964,16.3329,1237662236933816600,3641212332610265e3,STAR,K5,segue2,3234,54885,189,118.927264347608,17.4228914672496,19.7002,18.32661,17.61204,17.30483,17.12699,1237664836459233800,3055721554827569e3,STAR,K1,segue1,2714,54208,106,0.6448955063664646,9847
155.148148813289,45.8006974166655,17.83014,16.92372,16.69292,16.61745,16.60303,1237658204502622200,8314833321893798e3,STAR,F0IV (81937),boss,7385,56710,227,170.217386671163,58.6065280280539,19.10147,18.18822,17.96418,17.89784,17.94639,1237658302744428500,2717961483714586600,STAR,A0,segue1,2414,54526,142,0.9956191152333898,109714
72.4661118748873,25.7790003180265,17.68871,16.18049,15.42504,15.03306,14.86366,1237664090219937800,1415401367828195300,STAR,B9,sdss,1257,52944,528,329.12841453227003,45.3114369580549,17.62385,16.19475,15.56045,15.31109,15.17285,1237672025706005500,2877918426498623500,STAR,F9,segue1,2556,54000,430,-0.4224150104639725,19980
131.22506384262,25.1089094216363,20.3235,17.90445,16.81979,16.40927,16.17784,1237664837002133800,3544341783397900300,STAR,K5,segue2,3148,54802,32,260.187811440026,-13.0297224640608,19.55874,17.64231,16.68809,16.31033,16.02334,1237671966640834e3,2854307249529055e3,STAR,F9,segue1,2535,54632,549,0.5847635501274228,4258
133.111875733305,27.2903244055081,19.46679,18.25999,17.78845,17.63016,17.5817,1237664668426174700,2175392058095724500,STAR,F9,sdss,1932,53350,558,215.690864893796,34.4551296034382,16.7613,15.82281,15.53867,15.44162,15.41476,1237662685756194800,4349614211996819500,STAR,F3/F5V (30743),boss,3863,55280,956,0.966111250037576,103441
263.486087399989,65.6333171916803,20.36442,18.99598,18.43901,18.248,18.13521,1237656563823214800,2883574049449994e3,STAR,F9,segue1,2561,54597,525,231.279780916841,3.69366826862839,18.54387,17.60925,17.33604,17.21014,17.16828,1237654880744177700,5407800153103901e3,STAR,F3/F5V (30743),boss,4803,55734,374,0.9519968439857284,76632
200.974124044883,44.7712388218249,20.10436,17.45008,16.19598,15.64068,15.29829,1237661874019106800,1.5493823596635361e+018,STAR,K7,sdss,1376,53089,524,64.8956072309022,7.3339675006891,20.5379,18.02346,16.77318,16.27297,15.96778,1237673474174615800,3158274106747545600,STAR,K7,segue1,2805,54380,454,0.9937186882705592,701
115.126016459799,17.9353277039229,19.43853,17.91348,17.2941,17.09934,17.00956,1237674372360766200,3282074445073639400,STAR,F9,segue1,2915,54497,277,16.7201150167702,0.247664552808673,19.80025,18.41873,17.8922,17.71405,17.67122,1237666339725902e3,2621230010727426e3,STAR,F9,segue1,2328,53728,491,0.96531448951092,44741
346.094688014131,-9.58500254849336,19.5752,18.20763,17.61895,17.41203,17.27361,1237653437081387e3,2150479872902850600,STAR,F9,segue1,1910,53321,40,17.4147620629519,16.1262379942282,20.30399,19.29902,18.92862,18.77142,18.64256,1237666215681261800,577724375831253e4,STAR,F3/F5V (30743),boss,5131,55835,914,0.866294547477137,61279
52.0128276907536,-0.729400563284691,17.63193,16.32337,15.81554,15.61469,15.54226,1237660239777693700,80284528520098e4,STAR,F9,sdss,713,52178,286,290.583946813001,78.0546617448494,18.17959,17.20114,16.97907,16.90528,16.89706,1237663229608e6,2090845383537223700,STAR,A0,segue1,1857,53182,179,0.9537337457200564,107850
78.3370105013096,17.0397642078136,18.77379,17.43764,16.95323,16.75255,16.48823,1237673474718630400,3003998601631262700,STAR,F5,segue1,2668,54084,355,153.755959832388,35.9774825958797,19.41249,18.25475,17.80095,17.60465,17.5173,1237664668971630800,2687689167139268600,STAR,G0,segue1,2387,53770,604,0.9944917442502258,43450
